latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
30.15654,-95.63061,NAVD88,Kristine Blickenstaff,21296,TXMON21296,Mill Creek at Hardin Store Rd,,TX,Montgomery County,Mill Creek,,,,,No,6091,,9/2/2017 5:00:00 PM,1,1,163.09,0,,0,,1.97,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.22811,-95.70878,NAVD88,Kristine Blickenstaff,21313,TXMON21313,Mill Creek at FM 1488,,TX,Montgomery County,Mill Creek,,,,,No,6092,,9/2/2017 5:00:00 PM,1,1,197.66,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.41159,-95.71145,NAVD88,Jeremy McDowell,21372,TXFOR21372,Bridge on FM 1994,,TX,Fort Bend County,Brazos River,,,,,No,6093,,8/30/2017 5:00:00 PM,1,1,58.12,0,,0,,3.8,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.19055,-95.75282,NAVD88,Kristine Blickenstaff,21323,TXMON21323,Unnamed creek on Nicholas Sawmill Road between Old Hockley Road and Connie Road,,TX,Montgomery County,Unnamed creek,,,,,No,6095,,9/2/2017 5:00:00 PM,1,1,222.49,1,,0,,2.25,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.14358,-95.75286,NAVD88,Kristine Blickenstaff,21326,TXMON21326,Walnut Creek on Nicholas Sawmill Road,,TX,Montgomery County,Walnut Creek,,,,,No,6096,,9/2/2017 5:00:00 PM,1,1,197.93,1,,0,,3.02,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.13311,-95.96921,NAVD88,Kristine Blickenstaff,21357,TXWAL21357,"Ponds Crk at FM 1488, down stream of Oak Meadows Ranch near Fields Store, TX",,TX,Waller County,Ponds Creek,,,,,No,6098,,9/2/2017 5:00:00 PM,1,1,283.89,0,,0,,4,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.14825,-95.94447,NAVD88,Kristine Blickenstaff,21359,TXWAL21359,"Spring Crk at FM 1488 near Fields Store, TX",,TX,Waller County,Spring Creek,,,,,No,6100,,9/2/2017 5:00:00 PM,1,1,276.35,1,,0,,3.99,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18878,-95.82579,NAVD88,Kristine Blickenstaff,21361,TXWAL21361,Walnut Creek at FM 1488,,TX,Waller County,Walnut Creek,,,,,No,6101,,9/2/2017 5:00:00 PM,1,1,231.53,0,,0,,3.04,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18938,-95.8204,NAVD88,Kristine Blickenstaff,21364,TXWAL21364,Birch Creek at FM 1488,,TX,Waller County,Birch Creek,,,,,No,6102,,9/2/2017 5:00:00 PM,1,1,234.07,0,,0,,3.3,,UTC,,,,,Single mark used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.09705,-95.99828,NAVD88,Kristine Blickenstaff,21367,TXWAL21367,"Ponds Crk at State Loop 1098 in Prairie View, TX",,TX,Waller County,Ponds Creek,,,,,No,6104,,9/3/2017 4:00:00 AM,1,1,226.33,1,,0,,6.79,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77226,-95.88716,NAVD88,Kristine Blickenstaff,21171,TXWAL21171,Willow Fork NE of Spring Cr Lane and Sweet Willow Lane,,TX,Waller County,Willow Fork,,,,,No,6109,,9/2/2017 5:00:00 PM,1,1,151.63,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.78542,-95.89927,NAVD88,Kristine Blickenstaff,21176,TXWAL21176,Willow Fork 31_2,,TX,Waller County,Willow Fork,,,,,No,6111,,9/2/2017 5:00:00 PM,1,1,157.1,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.78443,-95.84458,NAVD88,Kristine Blickenstaff,21179,TXWAL21179,Snake Cr 31_3,,TX,Waller County,Snake Cr,,,,,No,6112,,9/2/2017 5:00:00 PM,1,1,138.83,1,,0,,4.12,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77993,-95.82564,NAVD88,Kristine Blickenstaff,21190,TXFOR21190,Between Woodstand Park Lane and Stockdick Rd.,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6114,,9/2/2017 5:00:00 PM,1,1,143.38,0,,0,,0,,UTC,,,,,Single HWM used for peak..,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.79458,-95.76207,NAVD88,Kristine Blickenstaff,21191,TXHAR21191,Colonial Pkwy and  Mason Cr,,TX,Harris County,Mason Cr,,,,,No,6116,,9/2/2017 4:56:00 PM,1,1,127.5,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77569,-95.8343,NAVD88,Kristine Blickenstaff,21192,TXFOR21192,1463 at willow fork,,TX,Fort Bend County,Willow Fork,,,,,No,6118,,9/8/2017 5:00:00 PM,1,1,133.89,1,,0,,5.12,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.76528,-95.82202,NAVD88,Kristine Blickenstaff,21193,TXFOR21193,Jacque Endresen Bridge over Buffalo Bayou,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6121,,9/2/2017 5:00:00 PM,1,1,129.2,1,,0,,3.4,1,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75001,-95.82548,NAVD88,Kristine Blickenstaff,21194,TXFOR21194,Round Moss Ln,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6124,,9/2/2017 5:00:00 PM,1,1,120.65,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.74534,-95.78379,NAVD88,Kristine Blickenstaff,21195,TXFOR21195,Willowfork Drainage Ditch Trail,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6128,,9/8/2017 5:00:00 PM,1,1,117.11,1,,0,,1.44,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.73643,-95.74881,NAVD88,Kristine Blickenstaff,21196,TXFOR21196,Exley Elementary School,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6129,,9/2/2017 5:00:00 PM,1,1,100.37,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71081,-95.79822,NAVD88,Kristine Blickenstaff,21333,TXFOR21333,Gaston Rd at Buffalo Bayou,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6131,,9/2/2017 5:00:00 PM,1,1,102.54,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71693,-95.74408,NAVD88,Kristine Blickenstaff,21336,TXFOR21336,Willowford Park Dr.,,TX,Fort Bend County,Buffalo Bayou,,,,,No,6134,,9/2/2017 5:00:00 PM,1,1,101.26,1,,0,,2.73,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71148,-95.68802,NAVD88,Kristine Blickenstaff,21337,TXHAR21337,Barker Cypress Rd.,,TX,Harris County,Buffalo Bayou,,,,,No,6136,,9/2/2017 5:00:00 PM,1,1,101.39,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.77655,-95.68803,NAVD88,Kristine Blickenstaff,21341,TXHAR21341,Barker Cypress Rd,,TX,Harris County,Buffalo Bayou,,,,,No,6139,,9/2/2017 5:00:00 PM,1,1,100.54,1,,0,,1.6,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.76068,-95.70302,NAVD88,Kristine Blickenstaff,21342,TXHAR21342,Baker Rd,,TX,Harris County,Buffalo Bayou,,,,,No,6142,,9/2/2017 5:00:00 PM,1,1,100.86,0,,0,,2.72,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75622,-95.71381,NAVD88,Kristine Blickenstaff,21344,TXHAR21344,Mason Creek Bridge,,TX,Harris County,Mason Cr,,,,,No,6145,,9/2/2017 5:00:00 PM,1,1,101.32,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.79984,-95.69312,NAVD88,Kristine Blickenstaff,21348,TXHAR21348,Cullen Park,,TX,Harris County,South Mayde Creek,,,,,No,6151,,9/2/2017 5:00:00 PM,1,1,108.17,0,,0,,5.74,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.80842,-95.67383,NAVD88,Kristine Blickenstaff,21349,TXHAR21349,North side of Mayde Creek in unknown park,,TX,Harris County,South Mayde Creek,,,,,No,6154,,9/2/2017 5:00:00 PM,1,1,108.83,0,,0,,5.96,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.82303,-95.74633,NAVD88,Kristine Blickenstaff,21415,TXHAR21415,Loraine T. Galbow Elementary School,,TX,Harris County,South Mayde Cr,,,,,No,6158,,9/2/2017 5:00:00 PM,1,1,125.93,1,,0,,1.95,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.85088,-95.77355,NAVD88,Kristine Blickenstaff,21420,TXHAR21420,Elementary School on South Mayde Cr,,TX,Harris County,South Mayde Cr,,,,,No,6161,,9/2/2017 5:00:00 PM,1,1,142.4,1,,0,,2.65,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.87522,-95.76947,NAVD88,Kristine Blickenstaff,21422,TXHAR21422,Bear Creek @ Bridge,,TX,Harris County,Bear Cr,,,,,No,6162,,9/2/2017 5:00:00 PM,1,1,148.74,1,,0,,0.91,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.86147,-95.73068,NAVD88,Kristine Blickenstaff,21423,TXHAR21423,Bear Creek @ Hemmenway Elementary School,,TX,Harris County,Bear Cr,,,,,No,6163,,9/2/2017 5:00:00 PM,1,1,135.11,1,,0,,1.47,1,UTC,,,,,Average of 2 HWMs used to estimate peak..,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.88686,-95.72167,NAVD88,Kristine Blickenstaff,21424,TXHAR21424,Dinner Creek by Hopper Middle School,,TX,Harris County,Dinner Cr,,,,,No,6164,,9/2/2017 5:00:00 PM,1,1,136.39,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.902,-95.70417,NAVD88,Kristine Blickenstaff,21425,TXHAR21425,Langham Cr. near Postma Elementary School,,TX,Harris County,Langham Cr,,,,,No,6166,,9/2/2017 5:00:00 PM,1,1,136.86,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.91324,-95.68169,NAVD88,Kristine Blickenstaff,21426,TXHAR21426,Canyon Lakes @ Stonegate,,TX,Harris County,Horsepen Cr,,,,,No,6169,,9/2/2017 5:00:00 PM,1,1,136.08,1,,0,,5.85,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.93966,-95.71543,NAVD88,Kristine Blickenstaff,21427,TXHAR21427,Cypress Ranch High School,,TX,Harris County,Cypress Creek,,,,,No,6172,,9/2/2017 5:00:00 PM,1,1,149.55,1,,0,,2.23,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.89641,-95.64598,NAVD88,Kristine Blickenstaff,21428,TXHAR21428,Pine Falls Dr @ Horsepen Cr,,TX,Harris County,Horsepen Cr,,,,,No,6175,,9/2/2017 5:00:00 PM,1,1,119.13,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.87157,-95.68313,NAVD88,Kristine Blickenstaff,21552,TXHAR21552,Barker Cypress Rd @ Langham Cr,,TX,Harris County,Langham Cr.,,,,,No,6178,,9/2/2017 5:00:00 PM,1,1,120.06,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.84495,-95.69244,NAVD88,Kristine Blickenstaff,21553,TXHAR21553,Old Greenhouse Rd @ Bear Cr,,TX,Harris County,Bear Cr,,,,,No,6180,,9/2/2017 5:00:00 PM,1,1,118,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.86942,-95.68288,NAVD88,Kristine Blickenstaff,21555,TXHAR21555,Baker Cypress Rd @ Bear Cr,,TX,Harris County,Bear Cr,,,,,No,6182,,9/2/2017 5:00:00 PM,1,1,120.56,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.87816,-95.62549,NAVD88,Kristine Blickenstaff,21556,TXHAR21556,Spencer Rd @ Horsepen Cr,,TX,Harris County,Horsepen Cr,,,,,No,6185,,9/2/2017 5:00:00 PM,1,1,112.55,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.8575,-95.62362,NAVD88,Kristine Blickenstaff,21557,TXHAR21557,Pipingwood Dr,,TX,Harris County,Langham Cr.,,,,,No,6188,,9/2/2017 5:00:00 PM,1,1,108.7,1,,0,,2.69,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.84466,-95.637,NAVD88,Kristine Blickenstaff,21558,TXHAR21558,Bear Creek Elementary School,,TX,Harris County,Bear Cr,,,,,No,6190,,9/2/2017 5:00:00 PM,1,1,108.27,0,,0,,2.18,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.83113,-95.64628,NAVD88,Kristine Blickenstaff,21559,TXHAR21559,Pine Forest Ln and HWY 6,,TX,Harris County,Bear Creek,,,,,No,6192,,9/2/2017 5:00:00 PM,1,1,108.64,0,,0,,5,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.83597,-95.63039,NAVD88,Kristine Blickenstaff,21560,TXHAR21560,Clay Rd @ Bear Creek Dr,,TX,Harris County,Langham Cr,,,,,No,6195,,9/2/2017 5:00:00 PM,1,1,108.69,0,,0,,8.4,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.59133,-95.04104,NAVD88,Kristine Blickenstaff,21385,TXHAR21385,Red Bluff Road,,TX,Harris County,Armand Bayou,,,,,No,6198,,9/10/2017 5:00:00 PM,1,1,7.95,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.03045,-95.84436,NAVD88,Kristine Blickenstaff,21563,TXHAR21563,Grimes Rd and Hagar Rd,,TX,Harris County,Little Cypress Cr,,,,,No,6199,,9/2/2017 5:00:00 PM,1,1,219.51,0,,0,,2.93,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.04305,-95.93626,NAVD88,Kristine Blickenstaff,21564,TXWAL21564,Farm to market Rd 362,,TX,Waller County,Snake Creek,,,,,No,6200,,9/2/2017 5:00:00 PM,1,1,236.37,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.00508,-95.90818,NAVD88,Kristine Blickenstaff,21565,TXWAL21565,Mathis Rd,,TX,Waller County,Mound Cr,,,,,No,6201,,9/2/2017 5:00:00 PM,1,1,205.67,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.97963,-95.90785,NAVD88,Kristine Blickenstaff,21566,TXWAL21566,Mathis Rd,,TX,Waller County,Snake Creek,,,,,No,6202,,9/2/2017 4:57:00 PM,1,1,200.35,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.9478,-95.92415,NAVD88,Kristine Blickenstaff,21567,TXWAL21567,Penick Rd,,TX,Waller County,Live Oak Creek,,,,,No,6203,,9/2/2017 5:00:00 PM,1,1,188,0,,0,,3.89,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.02246,-95.72477,NAVD88,Kristine Blickenstaff,21684,TXHAR21684,33_12,,TX,Harris County,Little Cypress Cr,,,,,No,6204,,9/2/2017 5:00:00 PM,1,1,169.52,1,,0,,3.46,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.96127,-95.74118,NAVD88,Kristine Blickenstaff,21685,TXHAR21685,Cypress Creek Nature Trail,,TX,Harris County,Bridgeland Lake,,,,,No,6205,,9/2/2017 5:00:00 PM,1,1,150.13,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.94522,-95.65133,NAVD88,Kristine Blickenstaff,21686,TXHAR21686,Cypress North Houston Rd and Telge Rd,,TX,Harris County,Cypress cr,,,,,No,6207,,9/2/2017 5:00:00 PM,1,1,137.05,0,,0,,2.75,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.9522,-95.64955,NAVD88,Kristine Blickenstaff,21687,TXHAR21687,Telge Rd,,TX,Harris County,Cypress Cr,,,,,No,6209,,9/2/2017 5:00:00 PM,1,1,136.55,1,,0,,5.55,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.9725,-95.66294,NAVD88,Kristine Blickenstaff,21688,TXHAR21688,Coles Crossing Creek,,TX,Harris County,Cypress Creek,,,,,No,6213,,9/2/2017 5:00:00 PM,1,1,141.81,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.99092,-95.65353,NAVD88,Kristine Blickenstaff,21691,TXHAR21691,33_20,,TX,Harris County,Little Cypress Cr,,,,,No,6217,,9/2/2017 5:00:00 PM,1,1,145.31,1,,0,,5.3,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.00911,-95.62327,NAVD88,Kristine Blickenstaff,21692,TXHAR21692,Spring cypress Rd and North Stone Lane,,TX,Harris County,Faulkey Gully,,,,,No,6220,,9/2/2017 5:00:00 PM,1,1,142.94,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.01453,-95.57813,NAVD88,Kristine Blickenstaff,21693,TXHAR21693,Spring Cypress Rd @ bend,,TX,Harris County,Cypress Creek,,,,,No,6223,,9/2/2017 5:00:00 PM,1,1,133.93,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.98767,-95.56861,NAVD88,Kristine Blickenstaff,21694,TXHAR21694,The Vintage Hospital,,TX,Harris County,Marshall Lake,,,,,No,6225,,9/2/2017 5:00:00 PM,1,1,123.29,0,,0,,0,,UTC,,,,,Single HMW used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.99411,-95.54108,NAVD88,Kristine Blickenstaff,21825,TXHAR21825,Raveneaux Country Club,,TX,Harris County,Cypress Cr,,,,,No,6227,,9/2/2017 5:00:00 PM,1,1,117.13,0,,0,,5.34,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.98728,-95.52176,NAVD88,Kristine Blickenstaff,21827,TXHAR21827,Champion Bends Estate,,TX,Harris County,Cypress Creek,,,,,No,6231,,9/2/2017 5:00:00 PM,1,1,121.9,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.01855,-95.48399,NAVD88,Kristine Blickenstaff,21828,TXHAR21828,Nothgate Forest,,TX,Harris County,Cypress Cr,,,,,No,6234,,9/2/2017 5:00:00 PM,1,1,107.38,0,,0,,5.63,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.03142,-95.46253,NAVD88,Kristine Blickenstaff,21832,TXHAR21832,Bamwood Terrace,,TX,Harris County,Cypress Cr,,,,,No,6239,,9/2/2017 5:00:00 PM,1,1,102.92,0,,0,,6.63,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.03453,-95.4461,NAVD88,Kristine Blickenstaff,21834,TXHAR21834,Cypress Trace Rd,,TX,Harris County,Cypress Cr,,,,,No,6242,,9/2/2017 5:00:00 PM,1,1,100.04,0,,0,,4.77,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.04526,-95.44433,NAVD88,Kristine Blickenstaff,21836,TXHAR21836,Cypresswood Rd and Enchanted Stream Dr,,TX,Harris County,Bonds/Seals Gully,,,,,No,6246,,9/2/2017 5:00:00 PM,1,1,101.01,1,,0,,5.76,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.04463,-95.41991,NAVD88,Kristine Blickenstaff,21838,TXHAR21838,Casper Dr and Lockridge Dr,,TX,Harris County,Lemm Gully,,,,,No,6248,,9/2/2017 5:00:00 PM,1,1,94.67,0,,0,,6.22,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.0378,-95.38131,NAVD88,Kristine Blickenstaff,21839,TXHAR21839,Mercer Botanic Gardens,,TX,Harris County,Cypress Cr,,,,,No,6250,,9/2/2017 5:00:00 PM,1,1,86.69,0,,0,,5.91,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.044,-95.35023,NAVD88,Kristine Blickenstaff,21841,TXHAR21841,Treaschwig Rd,,TX,Harris County,Cypress Ck,,,,,No,6253,,9/2/2017 5:00:00 PM,1,1,82.33,0,,0,,5.55,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.03638,-95.33359,NAVD88,Kristine Blickenstaff,21843,TXHAR21843,Anderson Elementary School,,TX,Harris County,Cypress Cr,,,,,No,6255,,9/2/2017 5:00:00 PM,1,1,80.95,0,,0,,3.84,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
